text_id,text_clean,topic,label
1-1485,rizal ramli sebut pulau rempang mau dibuat pelabuhan militer angkatan laut china,Tionghoa,0
3-315,gila kaga ada ngantuk2nya gua tidur cuma bentar doang padahal warbiasaaaa mataaa saya,Disabilitas,0
2-4147,kutuk serangan bom israel ke rumah sakit di jalur gaza ahy jelas melanggar hukum humaniter internasional iyq pdemokrat agusyudhoyono demokrat dihati rakyat,Jewish,0
3-654,sumber israel pembunuhan komandan lapis baja kolonel shaldag zeour di poros barat g annie owaidan shaldagh dianggap sebagai korban tentara israel dengan peringkat tertinggi hingga saat ini,Jewish,0
2-1692,china klaim pandemic talks wabah pneumonia misterius bukan covid 19 jilid il sumber detik 27 november 2023 china memastikan pneumonia misterius yang belakangan dilaporkan teridentifikasi pada ratusan anak bukan disebabkan varian baru sars cov 2 alias covid 19 jilid dua data menunjukkan infeksi kasus pneumonia berkaitan dengan mycoplasma pneumoniae yakni infeksi bakteri umum yang biasanya menyerang anak anak infeksi ini diketahui beredar sejak mei lalu bulan ini pihak berwenang china mengeluarkan imbauan soal risiko penularan di tengah antrean yang membludak pada beberapa rs para orang tua di shanghai mengaku mereka tidak terlalu khawatir dengan wabah mycoplasma pneumoniae yang dilaporkan meningkat menurut mereka meskipun gelombang penyakit ini tampaknya lebih parah mereka memperkirakan gelombang penyakit tersebut akan segera mereda pilek terjadi di seluruh dunia kata emily wu salah satu orang tua yang menemani anaknya di rs saya berharap masyarakat tidak menjadi bias karena pandemi kemarin tetapi lihatlah ini dari sudut pandang ilmiah ibu lainnya feng zixun mengatakan dia menyuruh putranya yang berusia delapan tahun memakai masker dan mencuci tangan lebih sering tetapi tidak khawatir berlebihan tidak seburuk itu kini lebih banyak anak yang jatuh sakit namun yang terpenting adalah masalah perlindungan katanya,Tionghoa,0
2-10935,suzuki shogun sp 125 fl tahun 2008 plat ab sleman pajak baru atas nama sendiri mesin halus kelistrikan hidup semua ban tebal tinggal gas mawon harga 7 3 wa 085216817298,UNKNOWN,0
4-61,cashshop xcashsop_ xcashsop id xcashshop anti buta map 13 31 januari 2024 dapatkan skin alice spirit woman dan border avatar abyssal dengan menyelesaikan misi dan mengumpulkan item opal di event hadiah tahun baru skin gratis elite alice spirit woman gratis skin elite alice spirit women dan border avatar abyssal dengan menyelesaikan misi pada event hadiah tahun baru kumpulkan item opal dari misi yang tersedia dan tukarkan dengan skin elite aice dan juga bordernya secara gratis diamond murah dan terpercaya download xcashshop di google play store tags,Disabilitas,0
1-2547,results update of china masters 2023 r16 langkah jorji terhenti di babak 16 besar rest well and comeback stronger foto badmintalk results update of china masters 2023 r16 langkah jorji terhenti di babak 16 besar rest well and comeback stronger foto badmintalk,Tionghoa,0
2-4168,gila masi unreal rasanya bisa nntn konser ga nyata tapi kejadian kaya gga na pak d bumi,Disabilitas,0
2-7614,tren video viral komunitas terbaru mengejek warga di tepi barat yg tak ada yang ditawan disiksa scr tidak manusiawi oleh tentara orang tua israel meminta anak2 mereka sebagai alat untuk mengejek korban penyiksaan ini,Jewish,0
1-5100,open lagi gigolo bdg available hari ini cuckold mmf ffm dm for rules pasutri tante boleh no gay no bisex,LGBTQ+,1
4-535,akun tiktok prabowo bansos bagikan uang dengan persyaratan umur 30 60 tahun,UNKNOWN,0
4-1324,kaum muslim beriman pada allah dia lah allah rabb para nabi dan rosul al quran itu firman allah yg di bawa nabi muhammad salallahu alaihi wasallam dan di imani kaum muslimin adapun syiah tidak ber iman pd allah al quran firman allah melainkan beriman pd 12 imam sebagai tuhan oleh karena nya mreka meyakini beriman pada mushaf fatima yg di bawa para imam,Syiah,1
2-1490,negara negara arab mengutuk perang barbar israel terhadap warga palestina di gaza,Jewish,1
3-2668,rudal ayssah 250 dari brigade al qassam berhasil mengguncang kota tel aviv wilayah zionis israel sebagai respons atas pembantaian yang dilakukan zionis terhadap warga sipil di gaza palestina,Jewish,0
1-774,malang raya info susul china belanda kini inggris ikut laporkan wanah pneumonia malangraya_info 0815 5540 4040 menyusul merebaknya penyakit pernapasan pneumonia misterius di china kini inggris melaporkan temuan kasus serupa public health wales phw melaporkan saat ini tercatat ada 12 kasus pneumonia teridentifikasi di inggris sama seperti wabah yang terjadi di china kasus pneumonia tersebut juga disebabkan oleh bakteri mycoplasma pneumoniae wabah pneumonia tersebut paling banyak menyerang kelompok anak anak phw melaporkan sampai saat ini tercatat sudah ada 49 orang anak di wales yang jatuh sakit akibat infeksi paru paru tersebut phw menambahkan lonjakan kasus pneumonia juga terjadi di amerika serikat dan sejumlah negara di eropa sama seperti negara lainnya wales menerima sejumlah laporan tentang infeksi mycoplasma pneumoniae di tahun ini dibandingkan periode 2020 hingga 2022 ujar juru bicara phw dikutip dari the sun uk sabtu 2 12 2023 di sisi lain uk health security agency ukhsa menyampaikan pihaknya saat ini melakukan pengawasan ketat terhadap perkembangan wabah tersebut ketua pelaksana ukhsa profesor dame jenny harries mengatakan pihaknya akan bekerja sama dengan dunia internasional untuk mengumpulkan informasi mengenai wabah pneumonia yang melanda di berbagai negara kita harus terus berpikiran terbuka terkait penyebab meningkatnya kasus penyakit ini termasuk wabah yang terjadi pada anak anak di china ucapnya via,Tionghoa,0
3-1680,buat kamu para pelajar pmn rs mata cicendo melayani medical check up mcu mata untuk pelajar seperti tes buta warna koreksi kacamata dan pemeriksaan lainnya juga konsultasi psikologi psikotes test iq,Disabilitas,0
2-6541,yaallah maaf ini mah tapi bisa ga sih kita org2 disini kirim santet aja ke org israel yg gak punya hati dan haus darah itu,Jewish,0
2-1735,ada ga sih yg gila kyk gue kl biasnya kirim selca atau fotonya gemesin trs ciumin layar hp ga nempel kyk mwah mwah menghadap layar even di temen kerja gue sampe blg gue gila ya gimana atuh doyoung gemesin pisan,Disabilitas,0
1-1217,result update of suhandinata cup final indonesia 1 2 china indonesian china kembali unggul lewat sektor tunggal putri tetap semangat mutiara terima kasih telah berjuang skor 1 2 untuk keunggulan china saatnya fariz joaquin yang akan berjuang semangat anak muda good luck,Tionghoa,0
1-2258,gempuran israel yang semakin membabi buta ke jalur gaza palestina hingga saling serang tel aviv dengan milisi hizbullah di lebanon masih menjadi sorotan berita internasional berikut kilas berita internasional pada kamis 2 11 kelompok militan hizbullah di lebanon meluncurkan sekitar 25 hingga 30 roket ke kiryat shmona sebuah kota di utara israel kamis 2 11 radio militer israel mengunggah beberapa foto di media sosial yang menunjukkan sejumlah kendaraan di kota tersebut terbakar belum diketahui adanya korban sebuah roket dilaporkan mengenai hunian di sana dikutip al jazeera beberapa ledakan juga terdengar di pangkalan angkatan laut naqoura beberapa ledakan juga terdengar di pangkalan angkatan laut naqoura hizbullah mengakui telah meluncurkan drone berbekal bahan peledak dan menargetkan pusat komando israel di arah timur sc follow akun follow akun official partner cek story,"Jewish, Disabilitas",1
2-10348,gw dirumah aja bisa gila nih liat banghan jere outfitnya item item terus satu lokasi yg smaa aaaaa mau nangiss,Disabilitas,0
2-352,aaaa aku akan upchar gila gilaan harini karena besok aku sah debutttt,Disabilitas,0
4-1024,wkwkwkwk tafsiran konyol berkatnyaa yg berkali2 lipat bukan jumlah istri suami nyeet tp terserah ente daah ente lbh paham alkitab kayany dbanding org kristen sendiri,Kristen,0
2-7400,hasil pengeluaran israel pools hari ini sabtu 21 10 2023 result 5 3 8 7 sah shio kerbau admin zientoto yang dapat di hubungi whatsapp 85585221848,Jewish,0
1-1801,guys pusaka yang menjadi saksi bisu pembantaian oleh belanda di puri smarapura pulang ke tanah air setelah 115 tahun selengkapnya ada di web h link di bio dengan judul sesuai postingan di atas guys pusaka yang menjadi saksi bisu pembantaian oleh belanda di puri smarapura pulang ke tanah air setelah 115 tahun selengkapnya ada di web h link di bio dengan judul sesuai postingan di atas,Disabilitas,0
4-108,apakah ada larangan poligami di kekristenan hingga seperti alergi dan mengapa kristen ada sebagian membolehkan lgbt tolong hadir kan dalil ayat² untuk 2 pertanyaan terkait itu knp alergi poligami kenapa ada yg boleh lgbt,"Kristen, LGBTQ+",0
2-6513,atletik npc indonesia tambah tiga perak di apg hangzhou china,Tionghoa,0
2-8129,ada ketakutan proyek mercusuar ikn akan mangkrak krn sdh terlanjur undang investor china sedangkan utang sdh terlanjur numpuk makanya kudu diamankan krn proyek ini banyak ditentang lawan politiknya jokowi tahu betul cara menjinakkan mereka politik kan soal kekuasaan,Tionghoa,1
3-1607,mungkin karena china sering makan babi kan mayoritas orang indonesia anti babi mungkin jijik atau gimana gitu ini mungkin ya,Tionghoa,1
2-7362,seorang ibu memeluk jasad anaknya yang terbunuh oleh serangan udara israel di kota rafah gaza selatan,Jewish,0
1-4505,jenderal us thomas hurley meninggal dalam perang melawan hamas di gaza,UNKNOWN,0
2-9833,afa mania angka yang naik untuk pasaran china hari ini adalah result 5600 shio tikus sah selamat kepada pemenang,Tionghoa,0
3-646,dinilai genosida serangan israel di rumah sakit al ahli baptist gaza tewaskan 500 orang,Jewish,0
2-8387,well done lewat rubber game jonatan kalahkan wakil chinese taipei melaju ke babak qf what a heart thumping match well done lewat rubber game jonatan kalahkan wakil chinese taipei melaju ke babak qf what a heart thumping match,Tionghoa,0
2-11952,tank israel kepung rumah sakit al shifa di gaza sniper tembaki pasien dan tenaga medis,Jewish,0
2-1353,renungan setengah siang menjadi tua dan berkeriputt sudah pasti menjadi tua dan dewasa apakah sudah pasti buta hati buta perasaan demi lembaran merah sudah pasti apakah hoby apakah keadaan apakah tuntutan abu abu,Disabilitas,1
2-4140,2 kabar yang menggembirakan dipenghujung tahun pertama palestine menyerang habis habisan yahudi laknatullah dan kabar kedua perdana menteri rep wakandasia lagi sakit parah semua atas kehendak allah dan balasan yang setimpal yang akan didapatkan,Jewish,0
2-10747,gaji buta 2 hari,Disabilitas,0
2-1303,hasil pengeluaran china rabu 01 november 2023 result 4348 shio naga selamat para pemenang jp,Tionghoa,0
4-1306,israel antonio salazar rivro,Jewish,0
101-40,masyaallah alhamdulillah bismillah mari berkontribusi,UNKNOWN,0
2-2502,semakin banyak borok israel yang terungkap ke publik dan lumayan mengejutkan yang membuka adalah warga warga dari negara barat ada yang membahas pencurian organ dan kulit warga palestina yang israel bunuh serta yang juga menarik adalah kanal ben gurion,Jewish,0
103-102,katolik semakin dipersulit di israel haruskah kita membela israel gereja katolik dan gereja kristen lainnya mengalami kesulitan di israel dalam bulan juli,"Kristen, Jewish",0
4-1502,video menkes nila moeloek kembangkan obat prostatitis,UNKNOWN,0
2-786,gila kuota telkomsel mahal mahal bgt sekarang,Disabilitas,0
1-5541,nomor whatsapp 085342815175 untuk reservasi layanan dokter spesialis kulit dan kelamin dr nur khamidah sp kk,UNKNOWN,0
2-11912,perdana menteri pm israel benjamin netanyahu mengaku pihaknya mempertimbangkan menyetop sementara perang t,Jewish,0
1-4963,nam joo hyuk salah tingkat setelah mengikuti koreografi lagu super shy milik newjeans dia juga memeluk seorang penggemar wanita yang beruntung jangan iri ya detikers,Jewish,0
1-5640,mau nanya kepada pendukung anis baswedan sama ganjar pranowo apakah anda sadar mau dibikin wayang golek sama surya paloh dan megawati mau di jadikan boneka cina mau mau nya kalian coba sadar,Tionghoa,1
2-7186,gila sih smalem mati lampu didepok gajelas jam 12 mati trs nyala sekitar jam 1an lah trus nyaa lagi abis itu jam 2 mati lagi mungkin sekirar 10m nyala lagi rusak elektronik bgt gk tuh,Disabilitas,0
1-2522,the path ร นคาฟา x demha perang akhir zaman rasulullah shallallahu alaihi wa sallam bersabda kaliar akan memerangi yahudi sampai mereka bersembunyi di balik batu lalu batu itu berkata wahai hamba allah ada orang yahudi di belakangku bunuhlah dia hr saya tidak katakan tanggal sekian dan tanggal sekian seperti yang dilakukan secara tidak benar oleh sebagian orang yang memiliki semangat menggebu bisa jadi waktunya akan datang sebelum ramalan mereka jatuh tempo dan itu tidak sulit bagi allah ya bisa jadi waktunya akan datang jauh sebelum itu و م ا ي ع ل م ج ن ود ر ب ك إ ل ا ه و dan tidak ada yang mengetahui tentara rabb mu kecuali dia al muddatstsir 74 31 tidak ada yang mengetahui kecuali dia yang maha tahu dan maha waspada baca selengkapnya faidah ilmu pembina,Jewish,1
1-437,sumpah itu orang gila kali ya gue post video mingyu malah dipikir itu gue ga nyangka gue dimiripin mingyu,Disabilitas,0
4-502,kristen agama cacat mental yesus memilki kebiasa an unik yakni sodomi burit binatang ternak sedangkan paulus markus matius lukas yohanes adalah lgbt dan semua nya tokoh tersebut mati terkutuk dalam kondisi kontol berdiri maka nya tuhan keristen paling komedian tuhan pelawak over dongoo,"Kristen, LGBTQ+, Disabilitas",1
1-1,wajah jurnalis dibalut perban saat melaporkan kondisi di gaza 2023,UNKNOWN,0
4-4181,messages lar cirebon whatsapp line telegram mestitau line wanita di china resign gegara lelah punya l60 600 grup chat kantor pilaradio886fm seorang karyawan di china yang memilih resign atau keluar dari kantornya karena tekanan kerja salah satunya karena kantornya memiliki 600 grup chat cerita karyawan yang resign karena kantornya memiliki 600 grup chat sempat viral pada desember 2023 dikutip dari china daily wanita tersebut bernama tang ying seorang desainer toko di sebuah perusahaan real estate di beijing china tang ying merasa tidak bahagia selama menjalankan pekerjaannya itu karena terlalu banyak tekanan yang diberikan padanya salah satu tekanan itu berasal dari banyaknya pesan dari sekitar 600 grup dalam aplikasi chat yang ia gunakan source kompas com live streaming whatsapp 08122210886,Tionghoa,0
2-8244,pasukan israel menembakkan bom gas ke warga palestina yang mencoba melaksanakan salat jumat di lingkungan wadi al joz di yerusalem yang dijajah setelah mencegah mereka mencapai masjid al aqsa,Jewish,0
1-6594,seorang nasionalis sejati lebih mementingkan kepentingan negara dibandingkan dengan kepentingan pribadi itu ada pada ganjar pranowo hanura,UNKNOWN,0
3-1217,gr garudarivolution starting xi indonesia u24 vs china taipei u24 muhammad adisatryo gk bagas kaffa rizki ridho haykal alhafiz alfeandra dewangga ananda raehan rachmat irianto syahrian abimanyu ramai rumakiek egy maulana titan agung substitutes ernando gk daffa gk andy kadek george robi dony taufany hugo tin ràng gg hot praktis dengan roll on tutup pijat capek dan pegal langsung go hotin gg gaaaaasss woy ndan ayo standby,Tionghoa,0
2-5227,update karyakarsa tumbal manten part 2 pengantin di tengah hutan dinda harus mendengar cerita bahwa adiknya harus menikah dan melayani nafsu kerbau cacat sebagai perantara ndoro kantur bisma yang mendengar hal itu semakin geram,Disabilitas,0
1-2937,berpura pura gila agar menjadi tidak gila,Disabilitas,0
2-8598,dulu kalo di surabaya makan di resto sendirian tuh ga bakal diliatin orang di semarang tuh diliatin orang masalahnya kalo disini diliatin tuh takutku restonya ga halal soalnya yang ngeliatin pada cina dan aku berjilbab gitu lho ternyata pas aku googling ya halal,Tionghoa,0
2-7292,gila kali ya belom tidur juga,Disabilitas,0
2-8290,makan ikan laut dibakar durinya nusuk di sela² kuku jempolku gila mantap bgt anjrot,Disabilitas,0
2-5518,anes cepet bgtttt gila,Disabilitas,0
1-3269,zulhas sebut pemerintah tidak boikot produk manapun yang terafiliasi israel soal daftar daftar produk produk yang diboikot pemerintah tidak memboikot produk mana pun saya kira jelas terang tidak abu abu kami tak larang produk mana pun selama sesuai ketentuan yang ada silakan saja zulkifli hasan menteri perdagangan menteri perdagangan zulkifli hasan merespons soal aksi boikot produk yang terafiliasi israel untuk mendukung palestina zulhas menegaskan bahwa pemerintah tidak memboikot produk manapun kendati demikian zulhas berpendapat masyarakat boleh saja melakukan aksi boikot produk yang diduga terafiliasi dengan israel ia berujar pemerintah tidak akan melarang tindakan masyarakat tersebut simak berita selengkapnya soal boikot produk israel di link ig story dukung jurnalisme independen tempo dengan klik,Jewish,0
1-2702,perang antara kelompok hamas dengan pihak militer israel sudah berlangsung satu pekan sejak 7 oktober lalu awal mula perang tersebut terjadi setelah hamas melancarkan serangan mendadak ke sebuah festival musik dan membunuh 260 warga israel yang menghadiri festival musik tersebut,Jewish,0
2-6825,deretan foto berikut memperlihatkan para petani yang memanen jagung di sebuah lahan pertanian di gongzhuling provinsi jilin china timur laut pada kamis 19 10 provinsi jilin sedang memasuki musim panen tahun ini,Tionghoa,0
4-3676,rohingya ko bisa masuk ke lautan indonesia kita perlu ilmu kamuflase perkapalan mereka nih,Rohingya,0
2-5012,pontianak nformasi pifa tentara israel ancam akan beroperasi di seluruh timur tengah juru bicara militer israel pada minggu mengatakan mereka akan beroperasi di mana saja di timur tengah untuk memenuhi tujuan keamanan negaranya idf akan beroperasi dimana saja di timur tengah untuk memenuhi tujuan keamanan israel juru bicara militer israel serangan udara israel terhadap wilayah kantong palestina yang terkepung terus berlanjut bentrokan juga sering terjadi di perbatasan lebanon respon israel yang meluas hingga memotong pasokan air dan listrik ke gaza yang semakin memperburuk kondisi kehiduoan di wilayah yang telah mengalami pengepungan sejak tahun 2007 nformasi ketika israel terus melakukan pemboman tanpa henti di jalur gaza juru bicara militer israel pada minggu mengatakan mereka akan beroperasi di mana saja di timur tengah untuk memenuhi tujuan keamanan negaranya kami selalu melihat sekeliling kami di seluruh timur tengah kata juru bicara pasukan pertahanan israel idf daniel hagari dilansir times of israel idf akan beroperasi dimana saja di timur tengah untuk memenuhi tujuan keamanan israel kami sangat siap di segala arena imbuhnya selengkapnya simak di infografis,Jewish,0
1-3754,hasil pengeluaran israel pools hari minggu 12 november 2023 result 2818 shio tikus,Jewish,1
2-4787,aku hampir gila baru aja pasang eyelash 2 5 jam,Disabilitas,0
2-8457,video hizbullah murka slogan danquot matilah israel dan matilah amerikadanquot pasca serangan rs di gaza bergema,Jewish,0
2-12503,prediksi angka untuk china 03 09 23 gratis tanpa mahar join group wa hub,Tionghoa,0
3-129,penguatan moderasi beragama penyuluh agama kristen panjatkan doa terima kasih tuhan atas kebersamaan ini lihat selengkapnya di sini,Kristen,0
2-11696,hizbullah lebanon siap penuh untuk meny erang israel sumber lokal mengetahui situasi tersebut o informante,Jewish,0
2-3422,mau beli sabun beli minyak goreng beli beras sampe beli ayam goreng sekarang harus pilah pilih dulu itu produknya dukung israel apa nggak jadi kalo belanja ke minimart harus bawa catetan dulu produk mana aja yang harus di beli btw ichitan boleh di beli gak ya,Jewish,0
3-2742,cw drakor ini drakor lucu bgtt woii _ ceritanya ringan lucunya jg dapet rilirs 2019 tp kok ak baru nonton sikk saran drakor yg ceritanya ringan ringan dong lagi gila nih butuh refreshing otakk,Disabilitas,0
1-4637,rafidhah mencela dan mengkafirkan mayoritas sahabat tulisan di spanduk ini bacaannya abu bakar dan umar kafir kafir mencintai keduanya kelompok rafidhah dzikir hariannya adalah mencela dan melaknat sahabat nabi shallallahu alaihi wa sallam terutama abu bakar ash shiddiq umar bin khattab usman bin affan aisyah dan muawiyah radhiyallahu anhum lihat di shalat shalat mereka yang tersebar luas di media bagaimana dalam shalat mereka tidak luput dari celaan dan laknat kepada sahabat di atas padahal rasulullah shallallahu alaihi wa sallam melarang untuk mencela para sahabat radhiyallahu anhum rasulullah shallallahu alaihi wa sallam bersabda ل ا ت س ب وا أ ص ح اب ي ف ل و أ ن أ ح د ك م أ ن ف ق م ث ل أ ح د ذ ه ب ا م ا ب ل غ م د أ ح د ه م و ل ا ن ص يف ه janganlah kalian mencela sahabat sahabatku عن أبي جعفر عليه السلام قال كان الناس أهل ردة بعد النبي صلى الله عليه وآله إلا ثلاثة فقلت ومن الثلاثة فقال المقداد بن الأسود وأبو ذر الغفاري و سلمان الفارسي رحمة الله وبركاته عليهم dari abi ja far alaihissalam dia berkata orang orang telah murtad setelah wafatnya nabi shallallahu alaihi wa sallam kecuali 3 orang saja maka aku berkata siapakah 3 orang itu abu ja far berkata miqdad bin al aswad abu dzar al ghifari dan salman al farisi rahmat dan berkah allah untuk mereka al kafi kitab rujukan syiah 8 245 عن أبي جعفر عليه ال,Syiah,0
4-3850,viral pengungsi rohingya diusir warga aceh setempat namun tetap ingin tinggal hingga memohon dan memelas kesedihan video risma putra vidio by musik by _ all rights and credits reserved to the respective owner s please contact us dm or comment for credit or delet _ ap yn _ viral pengungsi rohingya diusir warga aceh setempat namun tetap ingin tinggal hingga memohon dan memelas kesedihan video risma putra vidio by musik by _ all rights and credits reserved to the respective owner s please contact us dm or comment for credit or delet _ ap yn _,Rohingya,0
1-531,lowongan kerja di pt bumi suksesindo,UNKNOWN,0
2-12991,kebaltoto info promo bonus new member 100 enjoy dengan www kebaltoto shop www kebaltoto club chinese dj 2023,Tionghoa,0
2-12354,china dan filipina kembali memanas dan saling tuduh mengenai pihak yang dianggap intrusif dan barbar di laut china selatan atau lcs china menuding filipina selalu bertindak agresif di lcs,Tionghoa,0
2-6685,gila aku udah habis 12 akun wkwkwk,Disabilitas,0
2-8940,wkwkwkk kangen bat tai cacat,Disabilitas,0
2-281,diobral gaess ariel gaza ngelunjak karni ilyas mauuu kompas iran israel brimo alwi yahudi perang sore,Jewish,0
1-6069,mųțîăŕą ąśwàjá mâ íš 1 15 السلام عليكم ورحمة الل ه وبركاته ا لل ہ م ص ل و س ل م ع ل ی س ی د ن ا م ح م د ع ب دڪ و ر س و ل ڪ الن ب ي ال أ م ي وع ل ی آل ــه و ص ح ب ـه و س ل م ت س ل يـم ا ڪ ث ي ـر ا bab tentang wahabi bagian pertama 1 sejarah munculnya faham wahabi dan berdirinya kerajaan saudi arabia persekongkolan yahudi untuk memecah belah dan melemahkan islam dari dalam dengan dalih pemurnian aqidah tauhid apa itu wahabi wahabiyah wahabi merupakan faham yang dicetuskan oleh muhammad ibnu abdul wahab bukan abdul wahhab ibnu rustum faham ini di nisbatkan kepada nama bapaknya abdul wahhab sebagai nama ajarannya yaitu wahabiyah ibnu saud setuju dengan tawaran itu maka bergabunglah dua orang ini mengembangkan ajaran wahabi dalam mengembangkan ajarannya ibnu abdul wahab mengeluarkan fatwa _ sesungguhnya aku mengajak kalian truncated,Jewish,1
2-3620,publik figur yg bela israel itu ya karna takut kehilangan pekerjaan takut miskin,Jewish,0
2-3994,yaallah dah kaya org gila gini,Disabilitas,0
2-6576,gila sih macet nya ga ngotak,Disabilitas,0
4-4741,hok source tempo co jokowi sebut ri tampung sementara pengungsi rohingya bengkalisku presiden joko widodo atau jokowi mengatakan indonesia memberi bantuan sementara kepada pengungsi etnis rohingya yang masuk provinsi aceh pemerintah akan terus memprioritaskan kepentingan masyarakat lokal lebih dari 100 pengungsi rohingya termasuk perempuan dan anak anak mendarat di provinsi paling barat indonesia pada sabtu 2 desember 2023 gelombang ini mendapat penolakan warga lokal kedatangan tersebut terjadi setelah lebih dari 1 000 pengungsi rohingya mendarat di aceh bulan lalu ini merupakan gelombang kedatangan pengungsi rohingya terbesar di indonesia sejak tahun 2015 menurut badan pengungsi pbb unhcr selama bertahun tahun banyak anggota etnis muslim rohingya kelompok minoritas yang ditindas di myanmar melarikan diri via perahu kayu reyot ke bangladesh malaysia indonesia dan thailand yang mayoritas penduduknya muslim sementara kita tampung kata jokowi saat ditemui di kecamatan pademangan jakarta utara pada senin 11 desember 2023 jokowi tidak menjawab saat ditanya akan ke wilayah mana para pengungsi rohingya ditampung tapi ia menyebut pemerintah masih berbicara dengan organisasi organisasi internasional seperti unhcr selengkapnya baca di tempo co,Rohingya,0
2-11529,houthi bersumpah akan terus serang israel jika perang di gaza berlanjut kelompok pemberontak houthi di yaman bersumpah akan terus melancarkan serangan terhadap israel jika perang terhadap hamas di gaza terus berlanjut,Jewish,0
3-459,relawan jokowi telah sepakat mendukung ganjar sebagai capres membuat sosoknya berada di atas angin tag ukraine perawat harmoni israel pagiii gus dur innalillahi fajri ya allah the un donat philippines typingnya epstein guatemala sarapan megawati croatia,Jewish,0
2-10292,simak beginilah sejarah perang israel vs palestina,Jewish,0
1-873,4maze captain yair edou ponakan netanyahu dilaporkan tewas yair edou netanyahu keponakan dari benjamin netanyahu terbunuh di gaza lapor sputnik_news yair edou adalah seorang kapten di tentara israel memimpin unit penembak jitu infiltrasi di gaza la bahkan sempat dianggap sebagai penembak jitu berbahaya tewas di tangan sayap militer resistance brigade qassam,Jewish,0
4-3365,rebecca mamat asam sulfat ibu hamil aceh ade armando selasa jansen belimbing nyetrika rohingya gta 6 karina at ysl beauty event bakpia senin see you in 2025 ahmad dhani pemain kyuhyun apobangpo ikon enhypen mahal inggris amalia ps,Rohingya,0
4-640,publik dunia maya belakangan digegerkan dengan sebuah video yang memperlihatkan kapal ferry bertingkat yang mana mengangkut ribuan atau bahkan puluhan ribu diduga imigran rohingya kapal yang bertuliskan huruf bengali bangla itu tampak berlayar di lautan lepas hendak mengarah ke sebuah tujuan adapun video tersebut awalnya viral usai diunggah di sebuah platform sosmed instagram pada selasa 12 12 2023 lalu,Rohingya,0
1-3688,bikin tarian pemanggil hujan atau apa kek gitu gila berapa hari ini panasnya siang malam,Disabilitas,0
2-8970,niat gak sih ini gila dari kemarin pagi masih belum pickup juga,Disabilitas,0
3-2609,gw heran sama muslim2 ini padahal hamas duluan nyerang israel tapi di ceramahnya seolah palestine paling terzolimi oleh israel lah kalo hamas ga nyerang duluan serangan israel juga gak akan ada,Jewish,1
1-3630,ngeri drawing lengkap semua negara di babak 32 besar china open 2023 fajar rian dkk siap juara,Tionghoa,0
2-9066,gila terharu bgt gw irene ternyata banyak yang sayanggg sehat sehat yaa beb nanti kita mukbang duren berdua,Disabilitas,0
2-6762,sampe pc fanmade pun gue jualin gila bgt ya kalau keuangan lagi anjlok begini,Disabilitas,0
2-581,semakin hari elektabilitas anies makin tidak tertolong hanya bisa meraih 19 9 hasil survei poltracking hamas yahudi spek voc gaza gibran drogba irene kamis unpar israel saw x sering spotify aguero hazard kiai thoifur rooney,Jewish,0
3-1770,conflict update alhamdulillah allah akbar berita baik dari brigade brigade al qassam memusnahkan kenderaan yang mengangkut tentera zionis di barat kota gaza dengan peluru al yassin 105 serta membakarnya sepenuhnya sumber brigade al qassam,Jewish,0
2-11831,throughput kargo kereta barang china eropa yang ditangani pelabuhan darat erenhot di china tembus 12 juta ton,Tionghoa,0
2-9076,muhammad shohibul fikri bagas maulana berhasil menaklukkan unggulan kedua asal india satwiksairaj rankireddy chirag shetty pada babak 32 besar china open 2023,Tionghoa,0
2-9586,serem jangan deh cantik banget israel tb simatupang arab saw x unpar pernah malam chasing that feeling teaser choi jongho choi jongho,Jewish,0
2-3780,kalo sampe amrabat bagus di kiri juga sih gila ini orang keren abis berarti,Disabilitas,0
4-3050,opini jelek pake bawa2 nama allah sebagai bekingan kalo lo emang ngebela rohingya yaudah lo aja yahg nampungin mereka di rumah lo,Rohingya,0
2-2413,israel tolak permintaan palestina untuk bantuan masuk ke gaza,Jewish,0
1-114,beli motor tapi kuncinya tidak namanya orang bodoh beli motor harus lengkap dgn kuciny itu orang cerdas milih presiden juga jangan milih paket nama bodoh milih presiden yang paket namanya orang cerdas maksudnya isi sendiri ganjil vs lengkap atw genap,UNKNOWN,0
4-3508,republik demokratik kongo adalah negara di afrika tengah yang merupakan bekas jajahan belgia negara ini menjadi tempat pengungsi dari negara yang berkonflik,Rohingya,0
