text_id,text_clean,topic,label
2-451,berita terkait israel palestina sepertinya gov turki tdk ikut campur bermain di wilayahnya india begitu wilayah konflik di syria sepertinya korelasi dgn angka 6 kesannya konflik di antara ini turki rusia dgn india tidak mungkin rusia ada disana tanpa difasilitasi turki,Jewish,0
2-4510,abdul kharis almasyhari selaku wakil ketua komisi i dpr ri mengutuk keras pelanggan yang dilakukan oleh israel kepada rakyat palestina menurutnya israel membuat rakyat gaza tanpa air listrik dab makanan hal tsb membuktikan bahwa israel menggunakan kelaparan sebagai senjata,Jewish,1
2-4511,menurut elon musk eropa sedang menuju perang saudara mulai banyak terjadi benturan masyarakat antara yang pro zionis dan yang pro palestina,Jewish,0
2-4512,gila ini koleksi jersey edisi 100 tahun persis bagus semua,Disabilitas,0
2-4513,patah ekor sidney kita 1 line meleset poltar cop sama ekornya salah posisi hati hati 9 2d nya joss ya maseeee wes lanjut cina gassspooooll gabung prediksi dalang lengkap dan gratis di wa 0821 2658 8661,Tionghoa,0
2-4514,china pangkas rasio cadangan devisa bank buat kendalikan jatuhnya yuan,Tionghoa,0
2-4515,china open 2023 1 wellcome di pusat tenis beijing humbert dan arnaldi lolos pertama,Tionghoa,0
2-4516,dan janganlah kamu saling bermusuhan tetapi jadilah hamba hamba allah yg bersaudara hr muslim israel musuh allah,Jewish,0
2-4517,presiden jokowi mendesak agar perang palestina dan israel segera dihentikan jokowi juga meminta menteri luar negeri retno marsudi dan jajaran kementerian terkait segera ambil tindakan cepat untuk melindungi wni di gaza dan israel,Jewish,0
2-4518,tolooonnggg jgn bilang org gila dikasih jabatan perihal psikolog nya yg bunuh diri yg pernah terapi ke psikolog psikiater ga salah kok karena kami emang mau sembuh bukan salah psikolog nya emg psikologisnya yg bersangkutan aja yg udh awur awuran,Disabilitas,0
2-4519,dejan gloria menghadapi ujian berat pada babak kedua china open 2023 dengan bersua wakil tuan rumah zheng si wei huang ya qiong hasilnya ganda campuran indonesia tersebut kalah dua gim langsung,Tionghoa,0
2-452,tegang turki as erdogan kritik pengiriman kapal perang ke israel,Jewish,0
2-4520,prosesnya aja udah cacat koq mau diterusin gak bahaya ta,Disabilitas,0
2-4521,kunjungan kali ini swing sma pasutri chinese sby utara sama kita mah simpel ga usah banyak dm basa basi sat set aja siapin room nikmati bersama malam yg panjang,Tionghoa,0
2-4522,bumi hangus israel di gaza tak pengaruhi hamas tantang tentara yahudi perang ala vietcong,Jewish,0
2-4523,kenapa sih putusan mk disebut cacat hukum simak deh videonya btw cuma mau ngingetin lagi didunia ini ga ada yg kebetulan semuanya sudah diatur entah itu oleh tuhan atau tangan manusia,Disabilitas,0
2-4524,tanyarl buat cindo umumnya cindo nyari cindo juga selain cinta pertimbangannya apa milih keluarga kalian setuju sama yg non cindo apa lagi yang ga seagama ak non cindo mayoritas belakangan yang deketin cindo2 nonis takut dijadiin bahan have fun aja,Tionghoa,0
2-4525,presiden mesir minta warga gaza mengungsi ke gurun negev yang dikuasai israel,Jewish,0
2-4526,apa ya dulu aku kurus kali dan sekarang aku gendut kali sampe sampe baju lerja gak ada yg muat,Disabilitas,0
2-4527,hari ini gila bgt bener2 di luar nalar pressure seharian ini bnr2 nyata bgt kayak udah stop pls gue capek ini gue udh drop bgt pls yaallah,Disabilitas,0
2-4528,hasil result pasaran togel china togel 4d 66 3d 59 2d 29 prize 1 4173 shio kelinci selamat paraa pemenang di zonatoto salam jp paus,Tionghoa,0
2-4529,kapan ada hujan yatuhan gila tiap saat keringet gak berenti ngalir,Disabilitas,0
2-453,bisa bisanya buat sku matok harga gede banget gila kali ya sebelumnya gw buat di kota yg beda di alamat yg beda ga kyk gtu deh zzz ini dikampung gw sndiri yg menggilaaww,Disabilitas,0
2-4530,prediksi togel china night 14 november 2023 angka main 1 8 9 4 7 colok bebas 2d 4 1 top 4d 4798 8974 1894 7819 top 3d 941 418 894 481 189 top 2d 19 81 91 94 18 14 shio kambing angka twins 99,Tionghoa,0
2-4531,from me to masjid di fis sumpah itu masjid ada apanya ya ko setiap gw kesana bersih terus pas itu pernah ujan becek diliat kotor selesai kelas udh bersih lagi gila udh dalem adem lagi full karpet buat yang selalu merawat masjid di fis makasii yaa udah buat nyaman,Disabilitas,0
2-4532,mahfud md bicara mk rs indonesia anak bem kebodohan indonesia arena u 17 karina rukayah pak ganjar pranowo dots bmth bung tomo bomg cawapres cacat hukum,Disabilitas,1
2-4533,biden meminta kongres as memberikan 105 miliar usd untuk keamanan nasional porsi terbesar untuk perang ukraina dan israel,Jewish,0
2-4534,abu ubaidah jubir alqossam di aljazeera barusan setiap serangan israel terhadap sipil palestine tanpa peringatan maka akan kami balas dg membantai sipil israel dan kami siarkan secara live harga perang kali ini akan sangat mahal bagi israel,Jewish,0
2-4535,kalangan gen z milenial seniman hingga para pakar mendukung ganjar mahfud pada 2024 tag russia and china puan ios 17 1 nyesel sri mulyani pks ngapain aja stay strong g dragon odgj ar 15 wendy profesor chaewon bible california inka,"Tionghoa, Disabilitas",0
2-4536,jakarta dukung anies sedang tren dalam topik indonesia berani 23 9 rb posts sedang tren dalam topik indonesia mangga 10 7 rb posts berita populer yahudi 99 1 rb posts sedang tren dalam topik indonesia mba taylor 3 027 posts musik populer 74 1 rb posts sedang,Jewish,0
2-4537,result china 15 09 2023 prize 1 4638 prize 2 6666 prize 3 5479 shio harimau kami ucapkan selamat kepada para pemenang bergabunglah dengan kami dan jadilah pemenang selanjutnya,Tionghoa,0
2-4538,hasil pengeluaran china hari selasa 05 september 2023 result 1 4036 shio naga result 2 5032 result 3 0833 selamat kepada pemenang salam jp,Tionghoa,0
2-4539,alesan di jual karna pro israel,Jewish,0
2-454,mas rintarou dalem awkwowkwowkwokwwk bisa gila,Disabilitas,0
2-4540,p mau cari pcr yg ga akan gila hs ada ga si,Disabilitas,0
2-4541,untung gak gila ajanih gua kek pengen meledak,Disabilitas,0
2-4542,hayu anak muda bikin death beam buat menghalau jet tempur israel kayae aku punya video dr komunitas bumi datar tentang jet tempur yg kesambar petir gitu tp dicari2 kok g ada jadilah nyari di youtube ini,Jewish,0
2-4543,ada gila gilanya link dijual,Disabilitas,0
2-4544,fyi setelah pemboman israel inilah beberapa kerusakan di lantai 5 gedung yerusalem di rs al shifa di gaza tempat ribuan para pasien dan pengungsi berada,"Jewish, Rohingya",0
2-4545,marak gerakan boikot produk israel di indonesia felix siauw bukan solusi merugikan orang yang kerja di sana,Jewish,0
2-4546,aku masak sendiri ko tag mahfud md gibran pdip hamas inisial m mahasiswa uns mamat monster israel shayne keterlaluan sarah jerman,Jewish,0
2-4547,kalo anti israel mulai aja dari gapake platform yang afiliasi jelas sama mereka jangan boikot resto di sini yang kena sesama kita juga yang bakalan diphk kalo incomenya nurun ada anak istri suami ayah ibu yang sakit yang butuh mereka adik yang butuh sekolah dll,Jewish,0
2-4548,breaking news yaa robb semakin pilu kondisi di jalur gaza sekarang pembantaian zionis dengan jet tempur berlanjut di jabalia memakan korban lebih dari 400 gugur dan puluhan lainnya luka luka pada selasa 31 10 yuk jangan pernah lelah kuatkan hati,Jewish,1
2-4549,elektabilitas prabowo mengalai penurunan tag gibran johnny depp yahudi see you in 2025 suga israel nestle bts bts bts pagii gal gadot prabowo namjoon gaza mangga we always win harum kendall jenner ben affleck morninggg,Jewish,0
2-455,sahabat ganjar menggelar kegiatan ganjar pranowo peduli air bersih untuk indonesia sejahtera guna bantu masyarakat sterling armada hamas palestina onana israel,Jewish,0
2-4550,sat lantas polres tapteng laksanakan pengamanan dan pengaturan lalu lintas salah satunya di perbatasan sibolga tapteng tepatnya di depan gereja katolik sarudik selasa 5 9 pukul 12 00 wib ops zebra toba 2023 polres tapanuli tengah,Kristen,0
2-4551,jangan lupa selalu bersyukur atas semua nikmat yg ada n bukan tidak bisa mewah tapi yah bgni sukanya n sckupnya aja tapi klo boleh jujur hati ini menangis saat ini n kepikiran anak syam disana tentang kelaparan krn akses makanan di blokir oleh yahudi laknatullah n kalau lah boleh,Jewish,0
2-4552,sumpah gamau jadi orgil,Disabilitas,0
2-4553,kapolres destroyer fakta kekerasan dan sikap gereja katolik,Kristen,0
2-4554,amerika inggris dan negara2 besar yang mendukung dan membantu israel tidak akan bisa membohongi warga dunia kalaulah itu yang terjadi di palestina adalah suatu megaproyek yang bernama medinat yisrael dengan mengorbankan hak2 rakyat palestina dan berusaha melenyapkan mereka semua,Jewish,0
2-4555,bener2 jd kayak orgil,Disabilitas,0
2-4556,beuh the great wall of china ternyata puanjaaang bgt yaa tp ga nyangka ampe 21 000 km lebih luar biasa,Tionghoa,0
2-4557,tim gabungan polri dan interpol menangkap 42 wna asal china di batam,Tionghoa,0
2-4558,di irak fadli zon desak parlemen asia tetapkan israel sebagai pelaku genosida dan kejahatan perang jawa pos,Jewish,0
2-4559,utang luar negeri outstanding china turun pada q2 2023,Tionghoa,0
2-456,peluang usaha agrobisnis yang datangkan cuan niki selebrasi malam minggu punya adik chinese taipei politik identitas hrd jalur ordal adzan maroko besok senin rempang hapsun baemon naufal laptop akane yamaguchi,Tionghoa,0
2-4560,prediksi angka kuat mr untuk china 24 9 23 gratis tanpa mahar tetap ups join group wa gratis silahkan cek bio mr,Tionghoa,0
2-4561,ada beberapa teman yang masih menjadikan ajang piala dunia u 20 dasar untuk memilih paslon capres dan cawapres anies muhaimin tidak bersuara soal dukung atau menolak kedatangan timnas israel prabowo gibran mendukung kedatangan timnas israel di piala dunia u 20 3,Jewish,0
2-4562,sekarang harga tiket konser gila banget dah 3 5jt exclude tax dll,Disabilitas,0
2-4563,biden bela serangan israel ke rs al shifa gaza,Jewish,0
2-4564,ketua mk anwar usman terbukti bersalah putusan segera diumumkan mundurlah ketua mk sanksi yang diharapkan yaitu 1 pemberhentian secara tidak hormat sebagai ketua dan hakim konstitusi 2 menyatakan putusan 90 2023 batal demi hukum karena cacat secara formil,Disabilitas,0
2-4565,biadab berani sama anak2 dajal unicef menyebut setidaknya 2 360 anak anak telah tewas dan 5 364 lainnya terluka akibat bombardir israel di gaza selama 18 hari terakhir,Jewish,1
2-4566,dua rumah sakit terbesar di gaza al shifa dan al quds berhenti menerima pasien baru karena serangan israel yang terus menerus serta kekurangan obat obatan dan bahan bakar,Jewish,0
2-4567,harga bbm listrik pendidikan obat dinaikkan persawahan diganti gedung hutan diganti sawit tenaga kerja lokal ump tenaga kerja china gaji profesional ternyata kaum pribumi dianggap kuli yg cocok hanya makan ubi dan sorgun mantapnegeriku,Tionghoa,1
2-4568,victor china open 2023 round of 32 ws gregoria mariska tunjung 8 vs thuy linh nguyen 0 0,Tionghoa,0
2-4569,mangkraknya proyek sodetan ciliwung sengaja dibiarkan anies yahudi israel ngelunjak shopeepay karni ilyas kompas khilaf pak jokowi adekmu cpns ferrari dana 20 00 wib pluim siang lukas enembe alwi 5 sd perang,Jewish,0
2-457,betengah malaman mencari anak kucing kek orgil heh,Disabilitas,0
2-4570,pacarmu gila bola tapi km ingin perhatianya ini dik solusinya,Disabilitas,0
2-4571,selamat pagi semua semoga harimu menyenangkan tetap sehat mohon info 1 jadi boikot produk yahudi gak ya 2 jadi haram gak ya produk dari yahudi terimakasih pls info ya,Jewish,0
2-4572,gue ga abis pikir ya kalo israel bisa nyerang rs yang ada di palestine nuraninya udahh ketutup rapet kayanya berdoa semoga pihak pbb bisa bantu nyeleseiin peranng ini,Jewish,0
2-4573,panas panas buta kau boleh menggigil wa,Disabilitas,0
2-4574,saksi bisu kesaltingan sy wkkwkw,Disabilitas,0
2-4575,cek gc spaneng joo,Jewish,0
2-4576,sumpah udah masuk playlist dari beberapa bulan yang lalu lagu yang back to me terngiyang ngiyang di telinga sebelumnya ga ada bayangan atau gimana gimana buat mgeliat langsung dan dengerin lagu itu secara live opening nyambutnya aja begini gila lamc lo keren,Disabilitas,0
2-4577,sehari setelah pejuang kemerdekaan hamas menggempur penjajah lebih 700 orang zionis tewas,Jewish,0
2-4578,selamat untuk para pemenang yang sudah prediksi angka result pasaran china tanggal 17 september 2023 ayo untuk semua lekku kita gas untuk pasaran lainnya jp bersama sama untuk prediksi angka result pasaran lainnya silahkan hubungi saya wa 0812 1990 6391,Tionghoa,0
2-4579,la mas lgbt,LGBTQ+,0
2-458,orgil bgt panasnya hari ini,Disabilitas,0
2-4580,terimakasih telah menyediakan kartu debit versi masjid al aqsha palestina tersedia pula versi masjidil haram dan masjid nabawi saya bangga ketika bertransaksi menggunakan edc di türkiye saudi arabia uzbekistan kazakhstan kyrgyzstan hingga china banyak yg,Tionghoa,0
2-4581,surat kabar inggris middle east monitor mengatakan bahwa israel kehilangan kredibilitasnya akibat dari banyaknya tuduhan yang tidak didukung oleh bukti gerakan hamas atas kredibilitas superior dari faksi perlawanan palestina yang memberikan bukti,Jewish,0
2-4582,ih gila tidur dari jam 1 sampe jam 10 dehid parah,Disabilitas,0
2-4583,disupport hampir mayoritas negara dunia dgn senjata paling modern aja msh ga bisa ngalahin hamas yahudi itu bego bngt sih tololnya bukan main,Jewish,1
2-4584,kayaknya selain dokter perlu juga dibuat list psikolog yang queer friendly karena meski udah disumpah pun masih ada aja pengalaman temen2 queer yang dapat pelayanan diskriminatif,LGBTQ+,0
2-4585,18 warga palestina terbunuh termasuk 8 anak oleh serangan udara israel yang membom sebuh gereja di kota gaza,Jewish,1
2-4586,prediksi togel china 15 september 2023 pocari4d salam togel pocari4d hubungi kami melalui livechat atau melalui social media wa 6281277877506,Tionghoa,0
2-4587,bagi au yg bkin gweh gila dong,Disabilitas,0
2-4588,kompas as sodorkan geopolitik china tawarkan ekonomi,Tionghoa,0
2-4589,result china hari ini rabu 08 11 2023 result 8 3 3 5 shio ular selamat bagi pemenang jp,Tionghoa,0
2-459,potret berikut ini menampilkan aksi atlet tenis indonesia janice tjen saat berlaga pada pertandingan tenis babak tunggal putri melawan atlet tenis china zhu lin dalam ajang asian games ke 19 di hangzhou provinsi zhejiang china timur pada 26 september 2023,Tionghoa,0
2-4590,gila sariawan ter asdefgghtqehlv,Disabilitas,0
2-4591,perang israel dan palestina adalah perkara agama masjidil aqsa dan tanah yang diberkahi,Jewish,0
2-4592,doa kehancuran untuk yahudi asy syaikh munir as sa di hafizhahullah,Jewish,0
2-4593,salut liat fans israel yang tidak terprovokasi dgn segala bentuk kebodohan fans hamas orang yang membela kebenaran tidak main dgn hoaks tidak tertarik dgn segala provokasi apa pun bentuknya solidaritas kalian adlh cerminan dari kebenaran hidup i stand with israel,Jewish,0
2-4594,israel kembali bom kamp pengungsian palestina di zona evakuasi puluhan terbunuh,Jewish,0
2-4595,fyi warga palestina berkumpul untuk melaksanakan salat jenazah bagi lebih dari 50 syuhada yang tewas akibat serangan bom rezim israel di gaza tadi malam via motaz eye on palestine innalillahi wa inna ilaihi rojiun source,Jewish,0
2-4596,gila dana udh 2 hari ga bisa login mana ada dana gue yg ngendep disana 1jt tanggung jawabnya mana,Disabilitas,0
2-4597,jujur sebenarnya lebih serem lawan brighton tpi krn pemain emyu goblok tolol idiot passing aja salah terus gimana mau menang monyetttt,Disabilitas,1
2-4598,gila capek bgt aing,Disabilitas,0
2-4599,gila gue yang baca doang aja berasa capeknya ngadepin orang yang punya gangguan kesehatan mental si prabu sabar bener,Disabilitas,1
2-46,sebab pengepungan karena orang orang yahudi yang diusir lalu ditempatkan di khaibar sebuah wilayah di luar kota madinah hal itu membuat mereka kecewa dan marah mereka terdiri atas dua suku utama yaitu bani nadhir dan bani wail,Jewish,0
2-460,israel ancam bom konvoi pembawa bantuan ke jalur gaza,Jewish,1
2-4600,gambaran sblm dan sesudah agresi militer israel yahudi laknatullah ke jalur gaza n gelap gulita akibat pemutusan listrik,Jewish,1
2-4601,kalo case cina sopi muncul lagi kayanya beban hidup gua keangkat setengah deg bener kalo bete langsung hepi kalo jajan case,Tionghoa,0
2-4602,ya allah aku sangat begitu mencintainya tolong jadikan dia seperti babi gendut dimata orang lain,Disabilitas,0
2-4603,menteri luar negeri menlu retno marsudi meminta bantuan palang merah internasional icrc untuk mengevakuasi 10 warga negara indonesia wni yang terjebak dalam perang israel dan hamas di jalur gaza palestina i sumber,Jewish,0
2-4604,tidak ada jalan keluar yang nyata di gaza yang telah berada di bawah blokade 16 tahun yang diberlakukan oleh israel dan mesir,Jewish,0
2-4605,8 warga thailand korban penyerangan teroris hamas di israel dipulangkan otoritas israel info nya diawal mereka di klaim hamas sebagai polisi israel bukan warga sipil,Jewish,0
2-4606,kids meal by familymart cuma 3500 anjir gila murah bgt,Disabilitas,0
2-4607,pls ingfo kopi indomaret paling nampol gw harus jd gila malem ini kalau ga gw gilanya pas uts,Disabilitas,0
2-4608,padahal tinggal bilang jangan sampai sebar sentimen negatif ke orang lain dasar gila jabatan,Disabilitas,0
2-4609,aaakkkk mo gila gueeee,Disabilitas,0
2-461,tak cuma bangun pabrik kaca di pulau rempang konglomerat china ini bakal ekspor olahan pasir,Tionghoa,0
2-4610,gila dlm satu hari diliatin banyak bgt red flag wkwkwk,Disabilitas,0
2-4611,ganjar mendorong untuk menciptakan lingkungan yang terbuka dan inklusif park jimin israel senin sinergi maju bersama shopeepay ngelunjak hobi hyung we love you taehyung israhell dior global ambassador jimin we are so proud of you,Jewish,0
2-4612,apriyani fadia juara inilah komentar emosinal china,Tionghoa,0
2-4613,ya allah bulan ini belanja gila bener,Disabilitas,0
2-4614,lama lama sinting ngolah data tapi datanya ga normal,Disabilitas,0
2-4615,sheirockya yg pedes lvl medium gila ugha lgsg panas perut w,Disabilitas,0
2-4616,mie china knp porsi nya byk semua yaa,Tionghoa,0
2-4617,forum syair china kode syair china 17 september 2023,Tionghoa,0
2-4618,gila ya masih ada cewe yg dlm relationship itu suka ngambek seenaknya dan anjingnya gamau ngaku salah malah salahin partnernya,Disabilitas,1
2-4619,ya allah semarang panas gila,Disabilitas,0
2-462,this family of mine tuh kadang kalo serius suka kelewat serius tp kalo inj project jadi gila sih ge your portfolio s gonna be superb,Disabilitas,0
2-4620,pertemuan para pejabat senior som asean tidak menghasilkan keputusan tetapi menelurkan rekomendasi isu yang dibahas di tingkat lebih tinggi termasuk isu laut china selatan,Tionghoa,0
2-4621,31 masjid hancur akibat serangan udara israel di jalur gaza sejak 7 oktober,Jewish,0
2-4622,aga gila ni gabisa tidur,Disabilitas,0
2-4623,dapatkah anda sebutkan berapa orang yahudi yg hidup di negara² mayoritas muslim termasuk di indonesia yg dibantai lalu anda hari ini adalah saksi tentang betapa banyak orang muslim dibantai oleh rezim zionis yg mempolitisasi ras agama yahudi yg kini menduduki palestina,Jewish,0
2-4624,saya sangat bingung dengan keprihatinan dunia terhadap rakyat palestina saya tidak ingat ada orang yang menitikkan air mata untuk taliban dan gillerman israel former permanent respresentatives to the un,Jewish,0
2-4625,breaking hizbullah menyerang titik titik israel dengan rudal besar untuk pertama kalinya sejak perang gaza,Jewish,0
2-4626,trus td random nonton film china yg muncul di reels ig judulnya stay with me ini film sama 1½jam juga tp kerasa lama bgt padahal alur eritanya ga selambat itu kok,Tionghoa,0
2-4627,bapak lu gua bikin cacat anjing,Disabilitas,0
2-4628,cacat semua sombong pula,Disabilitas,0
2-4629,kekesalan gue hari ini masih berlanjut ternyata anjengg orang gila teleponan kenceng banget arrgghhhh lu kalo mau teleponan minimal dikecikin dikit atau keluar lah bjirrrr ini kayak latian pidato tujubelasaannnnn,Disabilitas,0
2-463,derbi indonesia dari sektor ganda putra tercipta pada babak 16 besar china open 2023 menghadapi rekan sendiri pramudya yeremia tentunya akan tampil habis habisan untuk memperebutkan satu jatah ke babak perempat final,Tionghoa,0
2-4630,count down hari cutiku omg tp masi 9 hari lg aaaaaa knp lama bgt aku dah mau gila ini,Disabilitas,0
2-4631,not about treasure artis artis yg pada blunder pake foto palestine tapi captionnya pray for israel tuh pada malu ga sih anjir,Jewish,1
2-4632,baru inget lagi yugyeom kan tampil di octopop gem kamu ketemu yugyeom nggaa plis ketemu biar gua gila sekalian,Disabilitas,0
2-4633,posted by moh raharjo situs stay safe guys gabung digrup kami demi menghindari situs palsu dll source grup fb polisi slot mia khalifa israel gaza palestina pagii,Jewish,0
2-4634,kepala langsung pusing dengerin orang ngomong china 3 jam,Tionghoa,0
2-4635,ketegasan ganjar pranowo dalam menolak israel dan mendukung kemerdekaan palestina bukan sekadar retorika namun juga diwujudkan dalam tindakan nyata,Jewish,0
2-4636,bakal calon presiden bacapres 2024 ganjar pranowo mengenalkan program gaspol saat mengisi kuliah umum di universitas kristen maranatha bertajuk kepemimpinan transformasional yang menyejahterakan wong cilik pada rabu 11 10 2023,Kristen,0
2-4637,makin membabi buta pasukan zionis israel kini targetkan rumah sakit anak al nasr,"Jewish, Disabilitas",1
2-4638,anak ini gemetar ketakutan sebagai dampak pemboman israel terhadap rumah rumah di jalur gaza is akan trauma seumur hidupnya,Jewish,0
2-4639,beberapa faktor yang menjadikan china taipei sebagai lawan yang tidak bisa dianggap remeh oleh timnas indonesia di kualifikasi piala asia 2023,Tionghoa,0
2-464,heboh di masjid al aqsa pemukim israel menerobos untuk rayakan hari sukkot,Jewish,0
2-4640,sumpah geprek pa gembus seenak apa sih w pernah coba tpi kek kenapa b aja knp org2 pada gila gembus smua,Disabilitas,0
2-4641,majelis ulama indonesia mui mengeluarkan fatwa terbaru terkait membeli produk dari produsen yang mendukung agresi israel ke palestina inti dari fatwa ini mui menegaskan bahwa mendukung perjuangan kemerdekaan palestina atas agresi israel itu,Jewish,0
2-4642,cewe ku gila jancog,Disabilitas,0
2-4643,result pasaran china cn tanggal 12 09 2023 result 4060 shio naga selamat kepada para pemenang,Tionghoa,0
2-4644,yg kemarin bela belain yahudi siapa ya anjg gobloknya murni pemberian dari tuhan,Jewish,1
2-4645,mengajak china kembangkan teknologi bendungan di ri,Tionghoa,0
2-4646,selamat ya plnip digitalisasi pembangkit telah melakukan kerja sama dengan china,Tionghoa,0
2-4647,result china selasa 07 november 2023 7363 sahh shio kerbau selamat untuk member kampoengtoto yang telah jp,Tionghoa,0
2-4648,sedihhhhhh skrng udh gabisa jajan case lucu dr china masalahnya kalo toko indo tuh jarang ada yg jual case buat tipe hpku,Tionghoa,0
2-4649,pangkalan militer israel hancur,Jewish,0
2-465,cw horror ada yg tau gk film horor indonesia awalnya tuh ada nenek yg odgj trs ngamuk2 karna gak bisa diem akhirnya di suntik lalu d word akhirnya jd gentayangan klo gk salah sender lupa judulnya bcs pas bocil nontonnya,Disabilitas,0
2-4650,final french open 2023 china raih 3 gelar sementara indonesia dan denmark berhasil meraih 1 gelar masing masing,Tionghoa,0
2-4651,putusan hasil dari pelanggaran etik level berat penerima manfaatnya berarti tidak beretika alias cacat moral,Disabilitas,0
2-4652,kepanikan warga setelah pemboman melalui pesawat ke lingkungan perumahan penduduk di rafah gaza palestina yg dilakukan zionis israel yg biadab fotografi iyad abu zubaida dan bassam abdullah,Jewish,1
2-4653,gila cuk rrq nabrak gaming is bek,Disabilitas,0
2-4654,ganjar pranowo memberikan harapan baru di sektor kesehatan melalui visi satu desa satu puskesmas dan satu dokter hobi hyung erick thohir ngelunjak we love you taehyung israhell karni ilyas ariel israel kompas cube gaza hamas,Jewish,0
2-4655,prediksi china pools minggu 17 september 2023,Tionghoa,0
2-4656,prediksi china 19 oktober 2023 bbfs 736985 am 7658 4d top 6398 8975 5976 9375 3789 2d top bb 57 69 78 36 67 98 93 75 colok bebas 3 5 6 twin 99 88 77 shio tikus kambing ular salam kenal dan salam jackpot whatsapp,Tionghoa,0
2-4657,ini bukan trailer film ini thriller bahkan horor nyata yang terjadi di gaza yang dipertontonkan secara global tanpa rasa malu oleh israel yang telah bangkrut secara moral dan disupport oleh negara negara yang telah lama berdna penjajah dan perampok negeri lain,Jewish,0
2-4658,detektif kim sama mbak joo ada romance ga sih,Jewish,0
2-4659,israel terus mengirimkan sejumlah tank merkava mk 4 ke perbatasan dengan jalur gaza,Jewish,0
2-466,nunggu mereka ngucapin selamat israel udah ambil alih seluruh palestina terutama gaza setelah nyingkirin orang palestina dengan kejam keji otak boleh pinter hati kayak iblis,Jewish,1
2-4660,raja yordania abdullah ii kami mengutuk pembantaian yang dilakukan terhadap warga sipil di gaza dan eskalasi israel di tepi barat adalah tugas negara negara arab untuk memberikan tekanan pada komunitas internasional dan kekuatan internasional yang aktif untuk menghentikan,Jewish,1
2-4661,mana capres yang berani menolak dan mengkritik serangan israel ke palestina selain ganjar ada tag arhan ketos sd muhammad al fatih kedokteran dimas drajad israel songkang hamas sanggup nanami jika jazz,Jewish,0
2-4662,penghianat kok dipercaya penghianat kok dipatuhi dan dilindungi sinting apa gila,Disabilitas,1
2-4663,kaya oranv gila gue curhat ke chatgpt,Disabilitas,0
2-4664,china jadi alasan era bahan bakar fosil segera berakhir,Tionghoa,0
2-4665,ternyata ada ya yg gila jabatan wk,Disabilitas,0
2-4666,pemukim israel menembak mati seorang petani palestina di dekat desa assawyeh nablus selatan,Jewish,0
2-4667,dapet karma yg gila banget lunas,Disabilitas,0
2-4668,ambulans ambulans tersebut membawa sejumlah orang yang terluka untuk dirawat di mesir tapi malah dibom israel,Jewish,0
2-4669,gw sampe sekarang gemeteran liat postingan tentang israel vs gaza sumpah setakut itu sampe gbsa tidur,Jewish,0
2-467,demi gaza putin hubungi pm israel para pemimpin arab,Jewish,0
2-4670,ini bukti mujahidin dari brigade al qassam memberikan perawatan medis kepada seorang tahanan wanita di gaza yang ditangkap saat terjadi pertempuran aqsa_flood 17 10 2023 al qassam tdk sekejam kata media barat membunuh wanita israel semaunya itu bohong besar,Jewish,0
2-4671,rl saran makanan yg gak israel,Jewish,0
2-4672,hamas penggal 40 bayi israel hoax israhell bantai bayi dan anak anak palestina fakta,Jewish,0
2-4673,hingga kini kelompok transgender masih lekat dengan berbagai stigma negatif di masyarakat hal itu membuat mereka sulit mendapatkan hak hak dasar salah satunya pendidikan mami yuli jadi sosok yang memperjuangkan hal ini seperti apa,LGBTQ+,0
2-4674,gila bnr bnr gila,Disabilitas,0
2-4675,jadii inget betapa ngeselinnya aku kalo lg di rumah cuma mereka yg nerima aku dengan segala sifat gila ini yallah udh berantem aja kalo lg makan sesuatu tetap tu makanannya disisain biar sama2 ngerasain,Disabilitas,0
2-4676,baru sempet nntn gadis kretek daaaan gila sih ini berhasil ngaduk2 hati w bgt ada part yg bikin w pgn mewek bgt tp harus inget udh skinkeran,Disabilitas,0
2-4677,wah gila sih chorus doang bisa sampe ganti baju 2x apalagi full cover,Disabilitas,0
2-4678,dari yang di bantu sampai menyerang tidak tahu balas budi itu israel,Jewish,1
2-4679,setidaknya 60 000 tentara amerika saat ini ditempatkan di negara negara timur tengah menurut komando pusat amerika serikat demi menjaga keberlansungan hidup israel raya dan kestabilan kekuasaan raja raja arab sapi perah amerika,Jewish,1
2-468,mengapa dia bisa setenang itu sedangkan aku hampir gila sendirian,Disabilitas,0
2-4680,jaemin cakep banget udh gila,Disabilitas,0
2-4681,kalo liat berita palestina tiap hari tuh beneran sampe kebawa mimpi mereka tiap hari ga tenang hidupnya mau makan tidur istirahat susah terus setiap hari ada aja update konyol israel yang bikin makin gedek ditambah ada orang belain mereka makin kesel jadinya,Jewish,0
2-4682,cara pejuang hamas mencoba melakukan penetrasi lebih jauh ke wilayah israel palestina hamas gaza mossad israel biadab,Jewish,0
2-4683,tanpa login dan gratis ini link nonton timnas indonesia sekarang indonesia vs chinese taipei 21 september 2023,Tionghoa,0
2-4684,boikot keblablasan utas semenjak pecah perang palestina hamas dan israel sejak awal oktober 2023 lalu seruan dan ajakan boikot produk produk yg dikaitkan dengan dan berafiliasi dengan israel yahudi mulai diserukan kembali,Jewish,0
2-4685,orang2 kenapa gampang bet dah dpt pacar lah aku yg alasan nya aku gendut lah jelek lah atau dia yg mau fokus kerja mau fokus kuliah gak mau buka hati dulu lah banyak x alasan nya,Disabilitas,0
